word,count
conscious,20
consciousness,12
conscript,5
consecrate,1
consecrated,10
consecration,2
consent,21
consented,11
consenting,2
consequence,8
consequences,27
considerable,87
considerably,1
consideration,11
considerations,3
considered,66
consist,2
consisted,33
consistence,1
consistent,4
consisting,7
consists,1
consolation,6
consolations,1
consort,1
conspicuous,7
conspiracy,27
conspirators,8
conspired,1
constancy,3
constant,13
constantia,3
constantine,124
constantines,3
constantinople,8
constantius,30
constantiuselevation,2
constantiusgeneral,2
constantly,19
consternation,7
constitute,4
constituted,7
constitution,50
constitutional,5
constrained,5
constraint,1
construct,1
constructed,21
constructing,1
construction,7
consul,15
consular,18
consuls,16
consulship,13
consult,11
consulted,11
consulting,3
consults,1
consume,2
consumed,9
consumes,1
consuming,3
consummate,5
consummated,1
consumption,1
contagion,4
contained,12
contemplate,3
contemplated,3
contemplative,3
contemporaries,9
contemporary,6
contempt,51
contemptible,6
contemptuous,2
contend,4
contended,4
contending,12
content,15
contented,15
contenting,2
contention,6
contents,3
contest,27
contested,1
contests,1
contexture,1
contiguous,1
continally,1
continent,10
continental,1
continents,1
continually,6
continue,5
continued,26
continues,1
contract,3
contracted,12
contracting,2
contradict,1
contradicted,1
contradiction,4
contradictory,1
contrary,8
contrast,7
contrasted,1
contribute,2
contributed,40
contributes,1
contributing,1
contribution,3
contributions,2
contrition,3
contrivance,2
contrivances,1
contrive,2
contrived,5
contriving,1
control,10
controlled,4
controversies,1
controversy,7
convened,3
convenience,2
conveniences,2
conveniency,4
convenient,11
conveniently,1
convents,3
conversant,2
conversation,8
conversations,1
conversed,3
conversing,2
conversion,6
conversions,1
convert,4
converted,14
converting,2
converts,6
convey,3
conveyed,9
conveying,1
conveys,1
convicted,4
conviction,4
convince,7
convinced,30
convincing,5
convivial,1
convoke,1
convoked,5
convoy,1
convoys,1
convulse,1
convulsion,1
convulsions,3
cook,1
cool,5
coolly,2
coolness,1
copious,2
copper,3
coptos,2
copy,3
corinth,10
corinthian,1
corn,13
corneille,1
corner,2
cornfields,1
corporal,1
corporate,1
corporations,1
corporeal,2
corpse,2
corpulence,1
correct,10
corrected,8
correcting,3
correction,1
corrective,2
correctness,1
correggio,1
correspond,1
corresponded,4
correspondence,6
correspondences,1
correspondent,1
corrupt,7
corrupted,14
corrupting,1
corruption,16
corrupts,1
corselet,2
corsica,1
cost,4
costly,1
cottage,1
cottages,2
cottian,1
cottons,1
couch,1
council,19
councils,14
counsel,3
counsellor,2
counsellors,4
counsels,21
countenance,6
countenances,1
counteract,1
counterbalanced,1
counterfeiting,1
countless,1
countries,33
country,175
countryman,1
countrymen,20
courage,38
courses,1
court,42
courted,6
courteous,1
courtesy,1
courtier,1
courtiers,6
courting,2
courtly,2
courts,11
cousin,4
covenant,1
cover,3
covered,39
covering,3
coveted,1
covetous,1
cowardice,8
cowardly,2
cows,1
cradle,1
craft,1
craftily,1
crafty,7
craggy,1
crassus,3
create,2
created,6
creates,1
creation,5
creator,5
creature,1
creatures,4
credible,1
credit,12
credited,1
creditors,1
credulity,7
credulous,5
crescent,2
crest,1
crete,4
